img_id,img_filename,y,split,place,place_filename
11682,Winter_Wren_0130_189531.jpg,0,0,0,/b/bamboo_forest/00004893.jpg
11685,Winter_Wren_0081_190049.jpg,0,0,0,/f/forest/broadleaf/00000678.jpg
11686,Winter_Wren_0007_190052.jpg,0,0,0,/f/forest/broadleaf/00001953.jpg
11691,Winter_Wren_0113_189558.jpg,0,0,0,/b/bamboo_forest/00002246.jpg
11694,Winter_Wren_0075_189578.jpg,0,0,0,/f/forest/broadleaf/00004314.jpg
11696,Winter_Wren_0128_190093.jpg,0,0,0,/f/forest/broadleaf/00000159.jpg
11697,Winter_Wren_0131_190061.jpg,0,0,0,/b/bamboo_forest/00001013.jpg
11698,Winter_Wren_0015_190099.jpg,0,0,0,/f/forest/broadleaf/00002128.jpg
11702,Winter_Wren_0037_190123.jpg,0,0,0,/b/bamboo_forest/00000245.jpg
11705,Winter_Wren_0033_189635.jpg,0,0,0,/f/forest/broadleaf/00003508.jpg
11710,Winter_Wren_0065_189675.jpg,0,0,0,/f/forest/broadleaf/00000859.jpg
11715,Winter_Wren_0005_189750.jpg,0,0,0,/f/forest/broadleaf/00002037.jpg
11716,Winter_Wren_0030_190311.jpg,0,0,0,/f/forest/broadleaf/00002220.jpg
11717,Winter_Wren_0026_189816.jpg,0,0,0,/f/forest/broadleaf/00003579.jpg
11719,Winter_Wren_0116_189834.jpg,0,0,0,/b/bamboo_forest/00002627.jpg
11721,Winter_Wren_0129_189843.jpg,0,0,0,/b/bamboo_forest/00003010.jpg
11722,Winter_Wren_0109_189850.jpg,0,0,0,/f/forest/broadleaf/00002854.jpg
11726,Winter_Wren_0077_190366.jpg,0,0,0,/b/bamboo_forest/00000267.jpg
11728,Winter_Wren_0118_189805.jpg,0,0,0,/f/forest/broadleaf/00004485.jpg
11731,Common_Yellowthroat_0077_190990.jpg,0,0,0,/f/forest/broadleaf/00002933.jpg
11734,Common_Yellowthroat_0090_190503.jpg,0,0,0,/f/forest/broadleaf/00000303.jpg
11736,Common_Yellowthroat_0003_190521.jpg,0,0,0,/f/forest/broadleaf/00002111.jpg
11738,Common_Yellowthroat_0081_190525.jpg,0,0,0,/b/bamboo_forest/00003007.jpg
11746,Common_Yellowthroat_0015_190556.jpg,0,0,0,/b/bamboo_forest/00003350.jpg
11750,Common_Yellowthroat_0122_190570.jpg,0,0,0,/b/bamboo_forest/00000012.jpg
11752,Common_Yellowthroat_0010_190572.jpg,0,0,0,/b/bamboo_forest/00004878.jpg
11755,Common_Yellowthroat_0009_190578.jpg,0,0,0,/f/forest/broadleaf/00003107.jpg
11759,Common_Yellowthroat_0088_190594.jpg,0,0,0,/f/forest/broadleaf/00003609.jpg
11762,Common_Yellowthroat_0004_190606.jpg,0,0,1,/l/lake/natural/00002652.jpg
11763,Common_Yellowthroat_0093_190609.jpg,0,0,0,/f/forest/broadleaf/00002423.jpg
11765,Common_Yellowthroat_0126_190407.jpg,0,0,0,/b/bamboo_forest/00001870.jpg
11767,Common_Yellowthroat_0075_190900.jpg,0,0,0,/f/forest/broadleaf/00000052.jpg
11770,Common_Yellowthroat_0054_190398.jpg,0,0,0,/f/forest/broadleaf/00001945.jpg
11772,Common_Yellowthroat_0069_190400.jpg,0,0,0,/b/bamboo_forest/00003461.jpg
11774,Common_Yellowthroat_0072_190402.jpg,0,0,0,/b/bamboo_forest/00003459.jpg
11781,Common_Yellowthroat_0098_190430.jpg,0,0,0,/b/bamboo_forest/00002037.jpg
11782,Common_Yellowthroat_0094_190690.jpg,0,0,0,/f/forest/broadleaf/00002070.jpg
11784,Common_Yellowthroat_0037_190698.jpg,0,0,0,/f/forest/broadleaf/00001288.jpg
11787,Common_Yellowthroat_0049_190708.jpg,0,0,0,/b/bamboo_forest/00004628.jpg
11038,Pileated_Woodpecker_0065_180324.jpg,0,0,0,/f/forest/broadleaf/00000828.jpg
11047,Pileated_Woodpecker_0057_180612.jpg,0,0,0,/f/forest/broadleaf/00001076.jpg
11050,Pileated_Woodpecker_0079_180388.jpg,0,0,1,/o/ocean/00003161.jpg
11054,Pileated_Woodpecker_0008_180400.jpg,0,0,0,/f/forest/broadleaf/00003484.jpg
11056,Pileated_Woodpecker_0034_180419.jpg,0,0,0,/f/forest/broadleaf/00000700.jpg
11059,Pileated_Woodpecker_0059_180177.jpg,0,0,0,/b/bamboo_forest/00004475.jpg
11060,Pileated_Woodpecker_0033_180179.jpg,0,0,0,/f/forest/broadleaf/00004546.jpg
11061,Pileated_Woodpecker_0112_180439.jpg,0,0,0,/f/forest/broadleaf/00000863.jpg
11065,Pileated_Woodpecker_0116_179948.jpg,0,0,0,/b/bamboo_forest/00001651.jpg
11067,Pileated_Woodpecker_0030_180208.jpg,0,0,0,/b/bamboo_forest/00001209.jpg
11069,Pileated_Woodpecker_0087_179959.jpg,0,0,0,/b/bamboo_forest/00003267.jpg
11071,Pileated_Woodpecker_0051_179965.jpg,0,0,0,/b/bamboo_forest/00002769.jpg
11072,Red_Bellied_Woodpecker_0069_181248.jpg,0,0,0,/f/forest/broadleaf/00000439.jpg
11073,Red_Bellied_Woodpecker_0012_181765.jpg,0,0,0,/b/bamboo_forest/00003697.jpg
11074,Red_Bellied_Woodpecker_0066_182253.jpg,0,0,0,/f/forest/broadleaf/00004300.jpg
11075,Red_Bellied_Woodpecker_0073_180994.jpg,0,0,0,/f/forest/broadleaf/00001765.jpg
11076,Red_Bellied_Woodpecker_0050_180751.jpg,0,0,0,/b/bamboo_forest/00003847.jpg
11082,Red_Bellied_Woodpecker_0099_180766.jpg,0,0,0,/b/bamboo_forest/00003907.jpg
11083,Red_Bellied_Woodpecker_0021_182303.jpg,0,0,0,/f/forest/broadleaf/00002543.jpg
11084,Red_Bellied_Woodpecker_0055_180768.jpg,0,0,0,/b/bamboo_forest/00000698.jpg
11086,Red_Bellied_Woodpecker_0010_180772.jpg,0,0,0,/b/bamboo_forest/00002587.jpg
11088,Red_Bellied_Woodpecker_0125_180780.jpg,0,0,0,/f/forest/broadleaf/00001547.jpg
11089,Red_Bellied_Woodpecker_0058_182317.jpg,0,0,0,/f/forest/broadleaf/00000295.jpg
11092,Red_Bellied_Woodpecker_0077_182334.jpg,0,0,0,/f/forest/broadleaf/00002848.jpg
11093,Red_Bellied_Woodpecker_0020_182335.jpg,0,0,0,/f/forest/broadleaf/00004648.jpg
11095,Red_Bellied_Woodpecker_0103_180803.jpg,0,0,0,/f/forest/broadleaf/00002118.jpg
11096,Red_Bellied_Woodpecker_0028_181830.jpg,0,0,0,/f/forest/broadleaf/00001223.jpg
11101,Red_Bellied_Woodpecker_0104_181616.jpg,0,0,0,/b/bamboo_forest/00001608.jpg
11106,Red_Bellied_Woodpecker_0086_181891.jpg,0,0,0,/f/forest/broadleaf/00000504.jpg
11107,Red_Bellied_Woodpecker_0057_182154.jpg,0,0,0,/f/forest/broadleaf/00002271.jpg
11108,Red_Bellied_Woodpecker_0017_181131.jpg,0,0,0,/b/bamboo_forest/00003477.jpg
11109,Red_Bellied_Woodpecker_0002_180879.jpg,0,0,0,/b/bamboo_forest/00000094.jpg
11112,Red_Bellied_Woodpecker_0042_181062.jpg,0,0,0,/b/bamboo_forest/00000655.jpg
11113,Red_Bellied_Woodpecker_0120_181420.jpg,0,0,0,/f/forest/broadleaf/00001846.jpg
11116,Red_Bellied_Woodpecker_0110_181188.jpg,0,0,0,/f/forest/broadleaf/00003404.jpg
11120,Red_Bellied_Woodpecker_0088_180941.jpg,0,0,0,/b/bamboo_forest/00002841.jpg
11121,Red_Bellied_Woodpecker_0022_181969.jpg,0,0,0,/f/forest/broadleaf/00004987.jpg
11127,Red_Bellied_Woodpecker_0009_180961.jpg,0,0,0,/f/forest/broadleaf/00003222.jpg
11129,Red_Bellied_Woodpecker_0114_181092.jpg,0,0,0,/f/forest/broadleaf/00004392.jpg
11132,Red_Cockaded_Woodpecker_0052_794752.jpg,0,0,0,/b/bamboo_forest/00002811.jpg
11134,Red_Cockaded_Woodpecker_0007_794755.jpg,0,0,0,/f/forest/broadleaf/00003252.jpg
11139,Red_Cockaded_Woodpecker_0020_182683.jpg,0,0,0,/f/forest/broadleaf/00003990.jpg
11143,Red_Cockaded_Woodpecker_0010_182451.jpg,0,0,0,/f/forest/broadleaf/00004265.jpg
11146,Red_Cockaded_Woodpecker_0015_182459.jpg,0,0,0,/b/bamboo_forest/00000442.jpg
11147,Red_Cockaded_Woodpecker_0036_182519.jpg,0,0,0,/b/bamboo_forest/00001892.jpg
11148,Red_Cockaded_Woodpecker_0006_182592.jpg,0,0,0,/f/forest/broadleaf/00000652.jpg
11149,Red_Cockaded_Woodpecker_0040_182502.jpg,0,0,0,/f/forest/broadleaf/00003785.jpg
11153,Red_Cockaded_Woodpecker_0002_794696.jpg,0,0,0,/f/forest/broadleaf/00000450.jpg
11154,Red_Cockaded_Woodpecker_0012_794697.jpg,0,0,0,/b/bamboo_forest/00000972.jpg
11155,Red_Cockaded_Woodpecker_0021_182647.jpg,0,0,0,/b/bamboo_forest/00001268.jpg
11156,Red_Cockaded_Woodpecker_0022_794700.jpg,0,0,0,/f/forest/broadleaf/00004638.jpg
11157,Red_Cockaded_Woodpecker_0023_794701.jpg,0,0,0,/f/forest/broadleaf/00001068.jpg
11158,Red_Cockaded_Woodpecker_0018_794705.jpg,0,0,0,/f/forest/broadleaf/00001092.jpg
11159,Red_Cockaded_Woodpecker_0054_794699.jpg,0,0,0,/b/bamboo_forest/00000024.jpg
11162,Red_Cockaded_Woodpecker_0059_794709.jpg,0,0,0,/b/bamboo_forest/00003922.jpg
11166,Red_Cockaded_Woodpecker_0027_794713.jpg,0,0,0,/f/forest/broadleaf/00003372.jpg
11174,Red_Cockaded_Woodpecker_0029_794724.jpg,0,0,0,/f/forest/broadleaf/00003412.jpg
11177,Red_Cockaded_Woodpecker_0033_794721.jpg,0,0,0,/f/forest/broadleaf/00003441.jpg
11178,Red_Cockaded_Woodpecker_0032_182376.jpg,0,0,0,/b/bamboo_forest/00002631.jpg
11179,Red_Cockaded_Woodpecker_0060_182377.jpg,0,0,0,/b/bamboo_forest/00003083.jpg
11181,Red_Cockaded_Woodpecker_0037_794733.jpg,0,0,0,/b/bamboo_forest/00000710.jpg
11183,Red_Cockaded_Woodpecker_0039_794736.jpg,0,0,0,/f/forest/broadleaf/00001237.jpg
11185,Red_Cockaded_Woodpecker_0058_794739.jpg,0,0,0,/b/bamboo_forest/00004632.jpg
11188,Red_Cockaded_Woodpecker_0055_182520.jpg,0,0,0,/f/forest/broadleaf/00001202.jpg
9825,Hooded_Warbler_0135_164824.jpg,0,0,0,/f/forest/broadleaf/00000832.jpg
9828,Hooded_Warbler_0016_164837.jpg,0,0,0,/f/forest/broadleaf/00002496.jpg
9831,Kentucky_Warbler_0059_795905.jpg,0,0,0,/f/forest/broadleaf/00001807.jpg
9833,Kentucky_Warbler_0038_795909.jpg,0,0,0,/f/forest/broadleaf/00002635.jpg
9834,Kentucky_Warbler_0010_795912.jpg,0,0,0,/f/forest/broadleaf/00004862.jpg
9839,Kentucky_Warbler_0024_165405.jpg,0,0,0,/b/bamboo_forest/00004270.jpg
9840,Kentucky_Warbler_0079_165339.jpg,0,0,0,/b/bamboo_forest/00001273.jpg
9841,Kentucky_Warbler_0055_165426.jpg,0,0,0,/f/forest/broadleaf/00002342.jpg
9844,Kentucky_Warbler_0027_795917.jpg,0,0,0,/b/bamboo_forest/00000664.jpg
9846,Kentucky_Warbler_0013_165228.jpg,0,0,0,/b/bamboo_forest/00004791.jpg
9850,Kentucky_Warbler_0042_165268.jpg,0,0,0,/f/forest/broadleaf/00002505.jpg
9853,Kentucky_Warbler_0050_165278.jpg,0,0,0,/f/forest/broadleaf/00003702.jpg
9855,Kentucky_Warbler_0066_165290.jpg,0,0,0,/f/forest/broadleaf/00002093.jpg
9857,Kentucky_Warbler_0031_165363.jpg,0,0,0,/f/forest/broadleaf/00004832.jpg
9858,Kentucky_Warbler_0025_165304.jpg,0,0,0,/f/forest/broadleaf/00002068.jpg
9859,Kentucky_Warbler_0072_165305.jpg,0,0,0,/b/bamboo_forest/00001638.jpg
9861,Kentucky_Warbler_0069_165318.jpg,0,0,0,/f/forest/broadleaf/00002410.jpg
9862,Kentucky_Warbler_0039_165324.jpg,0,0,0,/b/bamboo_forest/00004434.jpg
9864,Kentucky_Warbler_0008_165369.jpg,0,0,0,/b/bamboo_forest/00001188.jpg
9867,Kentucky_Warbler_0040_795868.jpg,0,0,0,/b/bamboo_forest/00004984.jpg
