img_id,img_filename,y,split,place,place_filename
115,Laysan_Albatross_0018_492.jpg,1,0,1,/l/lake/natural/00001955.jpg
116,Laysan_Albatross_0083_756.jpg,1,0,1,/o/ocean/00001687.jpg
117,Laysan_Albatross_0094_1013.jpg,1,0,1,/l/lake/natural/00002305.jpg
121,Sooty_Albatross_0038_1065.jpg,1,0,1,/o/ocean/00001591.jpg
122,Sooty_Albatross_0031_1066.jpg,1,0,1,/o/ocean/00002049.jpg
125,Sooty_Albatross_0043_1076.jpg,1,0,1,/o/ocean/00001022.jpg
128,Sooty_Albatross_0063_1101.jpg,1,0,1,/l/lake/natural/00003199.jpg
131,Sooty_Albatross_0070_796346.jpg,1,0,1,/o/ocean/00004982.jpg
136,Sooty_Albatross_0032_1149.jpg,1,0,1,/l/lake/natural/00004783.jpg
140,Sooty_Albatross_0045_1162.jpg,1,0,0,/b/bamboo_forest/00004002.jpg
141,Sooty_Albatross_0073_1171.jpg,1,0,1,/l/lake/natural/00002932.jpg
142,Sooty_Albatross_0074_1221.jpg,1,0,0,/f/forest/broadleaf/00002316.jpg
143,Sooty_Albatross_0021_796339.jpg,1,0,1,/l/lake/natural/00003231.jpg
145,Sooty_Albatross_0064_796343.jpg,1,0,1,/o/ocean/00000062.jpg
148,Sooty_Albatross_0017_796349.jpg,1,0,1,/o/ocean/00004395.jpg
151,Sooty_Albatross_0075_796352.jpg,1,0,1,/o/ocean/00003640.jpg
159,Sooty_Albatross_0025_796361.jpg,1,0,1,/l/lake/natural/00001028.jpg
164,Sooty_Albatross_0072_796371.jpg,1,0,1,/o/ocean/00002375.jpg
166,Sooty_Albatross_0014_796373.jpg,1,0,1,/o/ocean/00001602.jpg
168,Sooty_Albatross_0040_796375.jpg,1,0,1,/o/ocean/00002616.jpg
174,Sooty_Albatross_0019_796391.jpg,1,0,1,/o/ocean/00000917.jpg
176,Sooty_Albatross_0022_796398.jpg,1,0,1,/l/lake/natural/00002352.jpg
184,Groove_Billed_Ani_0071_1559.jpg,0,0,0,/f/forest/broadleaf/00004066.jpg
187,Groove_Billed_Ani_0105_1562.jpg,0,0,0,/b/bamboo_forest/00000533.jpg
188,Groove_Billed_Ani_0090_1567.jpg,0,0,0,/f/forest/broadleaf/00003387.jpg
189,Groove_Billed_Ani_0019_1585.jpg,0,0,0,/b/bamboo_forest/00000944.jpg
194,Groove_Billed_Ani_0036_1604.jpg,0,0,0,/f/forest/broadleaf/00002039.jpg
197,Groove_Billed_Ani_0007_1615.jpg,0,0,0,/b/bamboo_forest/00002150.jpg
202,Groove_Billed_Ani_0051_1650.jpg,0,0,0,/b/bamboo_forest/00003851.jpg
203,Groove_Billed_Ani_0015_1653.jpg,0,0,0,/f/forest/broadleaf/00004336.jpg
204,Groove_Billed_Ani_0076_1661.jpg,0,0,0,/f/forest/broadleaf/00001901.jpg
206,Groove_Billed_Ani_0002_1670.jpg,0,0,0,/f/forest/broadleaf/00001588.jpg
213,Groove_Billed_Ani_0047_1706.jpg,0,0,0,/b/bamboo_forest/00004237.jpg
215,Groove_Billed_Ani_0077_1724.jpg,0,0,0,/b/bamboo_forest/00003902.jpg
220,Groove_Billed_Ani_0023_1485.jpg,0,0,0,/f/forest/broadleaf/00001887.jpg
221,Groove_Billed_Ani_0004_1528.jpg,0,0,0,/b/bamboo_forest/00002805.jpg
222,Groove_Billed_Ani_0056_1493.jpg,0,0,0,/b/bamboo_forest/00001036.jpg
224,Groove_Billed_Ani_0058_1751.jpg,0,0,0,/f/forest/broadleaf/00002954.jpg
225,Groove_Billed_Ani_0027_1754.jpg,0,0,0,/b/bamboo_forest/00000896.jpg
227,Groove_Billed_Ani_0055_1501.jpg,0,0,0,/b/bamboo_forest/00001963.jpg
228,Groove_Billed_Ani_0065_1502.jpg,0,0,0,/b/bamboo_forest/00000744.jpg
230,Groove_Billed_Ani_0006_1763.jpg,0,0,0,/f/forest/broadleaf/00004036.jpg
232,Groove_Billed_Ani_0061_1510.jpg,0,0,0,/f/forest/broadleaf/00000099.jpg
235,Groove_Billed_Ani_0032_1776.jpg,0,0,0,/b/bamboo_forest/00001405.jpg
238,Groove_Billed_Ani_0012_1784.jpg,0,0,1,/o/ocean/00001371.jpg
241,Crested_Auklet_0061_794904.jpg,1,0,1,/l/lake/natural/00002904.jpg
243,Crested_Auklet_0010_794907.jpg,1,0,1,/l/lake/natural/00000295.jpg
245,Crested_Auklet_0029_1824.jpg,1,0,1,/l/lake/natural/00003423.jpg
247,Crested_Auklet_0013_794914.jpg,1,0,1,/o/ocean/00003655.jpg
248,Crested_Auklet_0047_794918.jpg,1,0,1,/o/ocean/00001458.jpg
249,Crested_Auklet_0005_794922.jpg,1,0,1,/l/lake/natural/00002815.jpg
253,Crested_Auklet_0032_794931.jpg,1,0,1,/o/ocean/00004162.jpg
256,Crested_Auklet_0045_794940.jpg,1,0,0,/b/bamboo_forest/00003690.jpg
257,Crested_Auklet_0001_794941.jpg,1,0,1,/l/lake/natural/00001980.jpg
258,Crested_Auklet_0039_794944.jpg,1,0,1,/o/ocean/00002949.jpg
261,Crested_Auklet_0052_794952.jpg,1,0,1,/l/lake/natural/00000011.jpg
263,Crested_Auklet_0003_794962.jpg,1,0,1,/l/lake/natural/00003907.jpg
264,Crested_Auklet_0033_794964.jpg,1,0,1,/o/ocean/00001223.jpg
266,Crested_Auklet_0062_794968.jpg,1,0,1,/l/lake/natural/00004979.jpg
267,Crested_Auklet_0073_785248.jpg,1,0,1,/l/lake/natural/00002489.jpg
268,Crested_Auklet_0067_785249.jpg,1,0,1,/l/lake/natural/00002582.jpg
269,Crested_Auklet_0066_785251.jpg,1,0,1,/l/lake/natural/00003817.jpg
272,Crested_Auklet_0071_785255.jpg,1,0,1,/l/lake/natural/00001541.jpg
273,Crested_Auklet_0077_785257.jpg,1,0,1,/o/ocean/00004460.jpg
274,Crested_Auklet_0069_785258.jpg,1,0,1,/o/ocean/00002666.jpg
275,Crested_Auklet_0075_785259.jpg,1,0,1,/l/lake/natural/00000375.jpg
276,Crested_Auklet_0072_785260.jpg,1,0,1,/o/ocean/00002234.jpg
278,Crested_Auklet_0063_794901.jpg,1,0,1,/l/lake/natural/00004243.jpg
280,Crested_Auklet_0030_794937.jpg,1,0,1,/o/ocean/00003992.jpg
281,Crested_Auklet_0040_794912.jpg,1,0,1,/l/lake/natural/00003424.jpg
283,Least_Auklet_0035_1888.jpg,1,0,1,/o/ocean/00000766.jpg
284,Least_Auklet_0050_1924.jpg,1,0,1,/l/lake/natural/00004507.jpg
285,Least_Auklet_0058_1931.jpg,1,0,1,/l/lake/natural/00001196.jpg
289,Least_Auklet_0015_795065.jpg,1,0,1,/l/lake/natural/00003811.jpg
290,Least_Auklet_0026_795066.jpg,1,0,1,/o/ocean/00002622.jpg
291,Least_Auklet_0043_795067.jpg,1,0,1,/o/ocean/00000359.jpg
293,Least_Auklet_0045_795069.jpg,1,0,1,/l/lake/natural/00001808.jpg
294,Least_Auklet_0008_795071.jpg,1,0,1,/l/lake/natural/00001885.jpg
295,Least_Auklet_0012_795074.jpg,1,0,1,/l/lake/natural/00004388.jpg
297,Least_Auklet_0020_795080.jpg,1,0,1,/o/ocean/00002264.jpg
299,Least_Auklet_0017_795084.jpg,1,0,0,/f/forest/broadleaf/00003676.jpg
301,Least_Auklet_0052_795088.jpg,1,0,1,/l/lake/natural/00002792.jpg
302,Least_Auklet_0027_795091.jpg,1,0,1,/l/lake/natural/00004944.jpg
303,Least_Auklet_0010_795092.jpg,1,0,1,/l/lake/natural/00003657.jpg
305,Least_Auklet_0060_795095.jpg,1,0,1,/l/lake/natural/00003210.jpg
306,Least_Auklet_0034_795096.jpg,1,0,1,/l/lake/natural/00001719.jpg
307,Least_Auklet_0042_1874.jpg,1,0,1,/l/lake/natural/00002279.jpg
310,Least_Auklet_0011_795109.jpg,1,0,1,/o/ocean/00003811.jpg
313,Least_Auklet_0030_795116.jpg,1,0,1,/o/ocean/00001016.jpg
317,Least_Auklet_0029_795122.jpg,1,0,1,/l/lake/natural/00000792.jpg
319,Least_Auklet_0057_795126.jpg,1,0,1,/l/lake/natural/00002491.jpg
321,Least_Auklet_0054_795130.jpg,1,0,1,/o/ocean/00000019.jpg
322,Least_Auklet_0038_795132.jpg,1,0,1,/o/ocean/00002880.jpg
323,Least_Auklet_0063_795134.jpg,1,0,1,/o/ocean/00003076.jpg
324,Parakeet_Auklet_0004_795921.jpg,1,0,1,/o/ocean/00000948.jpg
326,Parakeet_Auklet_0027_795925.jpg,1,0,0,/f/forest/broadleaf/00004790.jpg
327,Parakeet_Auklet_0056_795926.jpg,1,0,1,/l/lake/natural/00004010.jpg
328,Parakeet_Auklet_0012_795927.jpg,1,0,1,/o/ocean/00002106.jpg
331,Parakeet_Auklet_0007_795932.jpg,1,0,1,/l/lake/natural/00003064.jpg
332,Parakeet_Auklet_0041_795933.jpg,1,0,1,/o/ocean/00003420.jpg
333,Parakeet_Auklet_0035_795934.jpg,1,0,1,/l/lake/natural/00001720.jpg
334,Parakeet_Auklet_0038_795935.jpg,1,0,1,/o/ocean/00003587.jpg
335,Parakeet_Auklet_0069_795936.jpg,1,0,1,/o/ocean/00001877.jpg
336,Parakeet_Auklet_0073_795939.jpg,1,0,1,/o/ocean/00000934.jpg
338,Parakeet_Auklet_0036_795943.jpg,1,0,1,/o/ocean/00004256.jpg
339,Parakeet_Auklet_0028_795944.jpg,1,0,0,/f/forest/broadleaf/00002605.jpg
341,Parakeet_Auklet_0043_795948.jpg,1,0,1,/o/ocean/00004763.jpg
342,Parakeet_Auklet_0045_795953.jpg,1,0,1,/l/lake/natural/00003335.jpg
349,Parakeet_Auklet_0042_795961.jpg,1,0,1,/l/lake/natural/00000975.jpg
353,Parakeet_Auklet_0080_795965.jpg,1,0,1,/l/lake/natural/00001534.jpg
355,Parakeet_Auklet_0065_795969.jpg,1,0,1,/o/ocean/00004021.jpg
358,Parakeet_Auklet_0001_795972.jpg,1,0,1,/l/lake/natural/00004496.jpg
359,Parakeet_Auklet_0059_795973.jpg,1,0,1,/o/ocean/00001562.jpg
361,Parakeet_Auklet_0025_795975.jpg,1,0,1,/o/ocean/00000936.jpg
362,Parakeet_Auklet_0074_795976.jpg,1,0,1,/l/lake/natural/00000167.jpg
364,Parakeet_Auklet_0048_795980.jpg,1,0,1,/l/lake/natural/00000857.jpg
366,Parakeet_Auklet_0003_795982.jpg,1,0,1,/l/lake/natural/00003892.jpg
367,Parakeet_Auklet_0032_795986.jpg,1,0,1,/o/ocean/00002068.jpg
368,Parakeet_Auklet_0019_795987.jpg,1,0,1,/o/ocean/00001703.jpg
374,Parakeet_Auklet_0076_796001.jpg,1,0,1,/o/ocean/00004711.jpg
375,Parakeet_Auklet_0078_2004.jpg,1,0,1,/l/lake/natural/00004782.jpg
376,Parakeet_Auklet_0024_2045.jpg,1,0,1,/l/lake/natural/00003397.jpg
378,Rhinoceros_Auklet_0020_2195.jpg,1,0,1,/l/lake/natural/00003749.jpg
379,Rhinoceros_Auklet_0021_2089.jpg,1,0,1,/o/ocean/00002987.jpg
385,Rhinoceros_Auklet_0023_797501.jpg,1,0,1,/o/ocean/00002433.jpg
388,Rhinoceros_Auklet_0016_2114.jpg,1,0,1,/l/lake/natural/00000172.jpg
390,Rhinoceros_Auklet_0030_797509.jpg,1,0,1,/l/lake/natural/00002919.jpg
392,Rhinoceros_Auklet_0006_797512.jpg,1,0,1,/l/lake/natural/00001714.jpg
393,Rhinoceros_Auklet_0019_797513.jpg,1,0,1,/o/ocean/00002155.jpg
395,Rhinoceros_Auklet_0032_797516.jpg,1,0,1,/l/lake/natural/00002922.jpg
396,Rhinoceros_Auklet_0018_797517.jpg,1,0,1,/o/ocean/00004788.jpg
398,Rhinoceros_Auklet_0026_797519.jpg,1,0,1,/o/ocean/00000445.jpg
399,Rhinoceros_Auklet_0029_797520.jpg,1,0,1,/l/lake/natural/00002542.jpg
401,Rhinoceros_Auklet_0014_797522.jpg,1,0,1,/l/lake/natural/00000744.jpg
402,Rhinoceros_Auklet_0024_797529.jpg,1,0,1,/o/ocean/00001068.jpg
403,Rhinoceros_Auklet_0011_797530.jpg,1,0,1,/o/ocean/00004241.jpg
406,Rhinoceros_Auklet_0050_797534.jpg,1,0,1,/l/lake/natural/00003316.jpg
409,Rhinoceros_Auklet_0013_797537.jpg,1,0,1,/l/lake/natural/00001268.jpg
411,Rhinoceros_Auklet_0009_797539.jpg,1,0,1,/o/ocean/00000362.jpg
416,Rhinoceros_Auklet_0017_2155.jpg,1,0,1,/o/ocean/00000276.jpg
418,Rhinoceros_Auklet_0012_2161.jpg,1,0,1,/l/lake/natural/00004069.jpg
421,Rhinoceros_Auklet_0033_2169.jpg,1,0,1,/l/lake/natural/00004447.jpg
423,Rhinoceros_Auklet_0005_2111.jpg,1,0,1,/o/ocean/00002917.jpg
426,Brewer_Blackbird_0139_2567.jpg,0,0,0,/b/bamboo_forest/00000428.jpg
427,Brewer_Blackbird_0140_2586.jpg,0,0,0,/b/bamboo_forest/00002363.jpg
429,Brewer_Blackbird_0135_2607.jpg,0,0,0,/b/bamboo_forest/00001302.jpg
431,Brewer_Blackbird_0095_2610.jpg,0,0,0,/f/forest/broadleaf/00000104.jpg
432,Brewer_Blackbird_0035_2611.jpg,0,0,0,/b/bamboo_forest/00000120.jpg
433,Brewer_Blackbird_0111_2613.jpg,0,0,0,/f/forest/broadleaf/00001408.jpg
437,Brewer_Blackbird_0026_2625.jpg,0,0,0,/f/forest/broadleaf/00003646.jpg
441,Brewer_Blackbird_0142_2636.jpg,0,0,0,/b/bamboo_forest/00002370.jpg
444,Brewer_Blackbird_0078_2659.jpg,0,0,0,/b/bamboo_forest/00002384.jpg
446,Brewer_Blackbird_0014_2679.jpg,0,0,0,/b/bamboo_forest/00003550.jpg
452,Brewer_Blackbird_0032_2214.jpg,0,0,0,/f/forest/broadleaf/00003242.jpg
460,Brewer_Blackbird_0018_2261.jpg,0,0,0,/f/forest/broadleaf/00002467.jpg
461,Brewer_Blackbird_0030_2268.jpg,0,0,0,/b/bamboo_forest/00000242.jpg
464,Brewer_Blackbird_0103_2273.jpg,0,0,0,/b/bamboo_forest/00001907.jpg
465,Brewer_Blackbird_0074_2277.jpg,0,0,0,/b/bamboo_forest/00000178.jpg
466,Brewer_Blackbird_0002_2278.jpg,0,0,0,/f/forest/broadleaf/00003479.jpg
467,Brewer_Blackbird_0115_2279.jpg,0,0,0,/b/bamboo_forest/00002618.jpg
469,Brewer_Blackbird_0131_2289.jpg,0,0,0,/f/forest/broadleaf/00000435.jpg
470,Brewer_Blackbird_0064_2290.jpg,0,0,0,/b/bamboo_forest/00002945.jpg
474,Brewer_Blackbird_0045_2303.jpg,0,0,0,/b/bamboo_forest/00004227.jpg
476,Brewer_Blackbird_0097_2322.jpg,0,0,1,/l/lake/natural/00000773.jpg
477,Brewer_Blackbird_0133_2324.jpg,0,0,0,/b/bamboo_forest/00002203.jpg
478,Brewer_Blackbird_0070_2325.jpg,0,0,0,/f/forest/broadleaf/00003461.jpg
479,Brewer_Blackbird_0116_2327.jpg,0,0,0,/f/forest/broadleaf/00002602.jpg
481,Brewer_Blackbird_0112_2340.jpg,0,0,0,/f/forest/broadleaf/00000065.jpg
482,Brewer_Blackbird_0079_2343.jpg,0,0,1,/o/ocean/00002422.jpg
484,Red_Winged_Blackbird_0091_4096.jpg,0,0,0,/b/bamboo_forest/00001756.jpg
486,Red_Winged_Blackbird_0054_4625.jpg,0,0,0,/f/forest/broadleaf/00001122.jpg
489,Red_Winged_Blackbird_0079_4527.jpg,0,0,0,/f/forest/broadleaf/00003322.jpg
491,Red_Winged_Blackbird_0005_5636.jpg,0,0,0,/f/forest/broadleaf/00001540.jpg
495,Red_Winged_Blackbird_0049_5598.jpg,0,0,0,/b/bamboo_forest/00004085.jpg
496,Red_Winged_Blackbird_0023_5257.jpg,0,0,0,/f/forest/broadleaf/00003459.jpg
497,Red_Winged_Blackbird_0093_5948.jpg,0,0,0,/f/forest/broadleaf/00001810.jpg
500,Red_Winged_Blackbird_0060_4688.jpg,0,0,0,/b/bamboo_forest/00002767.jpg
502,Red_Winged_Blackbird_0061_4196.jpg,0,0,0,/b/bamboo_forest/00001937.jpg
504,Red_Winged_Blackbird_0101_6244.jpg,0,0,0,/f/forest/broadleaf/00004306.jpg
505,Red_Winged_Blackbird_0028_4709.jpg,0,0,0,/f/forest/broadleaf/00001857.jpg
507,Red_Winged_Blackbird_0001_3695.jpg,0,0,0,/f/forest/broadleaf/00000912.jpg
511,Red_Winged_Blackbird_0012_6015.jpg,0,0,0,/b/bamboo_forest/00003579.jpg
515,Red_Winged_Blackbird_0046_4242.jpg,0,0,0,/b/bamboo_forest/00004353.jpg
518,Red_Winged_Blackbird_0032_4004.jpg,0,0,0,/f/forest/broadleaf/00001226.jpg
520,Red_Winged_Blackbird_0040_4522.jpg,0,0,0,/b/bamboo_forest/00004606.jpg
523,Red_Winged_Blackbird_0014_3761.jpg,0,0,0,/b/bamboo_forest/00001826.jpg
527,Red_Winged_Blackbird_0081_6081.jpg,0,0,0,/b/bamboo_forest/00003366.jpg
529,Red_Winged_Blackbird_0052_5575.jpg,0,0,0,/f/forest/broadleaf/00000321.jpg
531,Red_Winged_Blackbird_0066_5070.jpg,0,0,0,/b/bamboo_forest/00004035.jpg
533,Red_Winged_Blackbird_0020_4050.jpg,0,0,0,/f/forest/broadleaf/00004217.jpg
535,Red_Winged_Blackbird_0085_5846.jpg,0,0,0,/f/forest/broadleaf/00000868.jpg
539,Red_Winged_Blackbird_0105_4842.jpg,0,0,0,/b/bamboo_forest/00002675.jpg
541,Red_Winged_Blackbird_0044_5621.jpg,0,0,0,/b/bamboo_forest/00002727.jpg
542,Red_Winged_Blackbird_0055_4345.jpg,0,0,0,/f/forest/broadleaf/00004444.jpg
544,Rusty_Blackbird_0086_6658.jpg,0,0,1,/l/lake/natural/00004107.jpg
549,Rusty_Blackbird_0016_6684.jpg,0,0,0,/f/forest/broadleaf/00004154.jpg
552,Rusty_Blackbird_0091_6695.jpg,0,0,0,/b/bamboo_forest/00001205.jpg
554,Rusty_Blackbird_0031_6699.jpg,0,0,0,/f/forest/broadleaf/00000161.jpg
555,Rusty_Blackbird_0019_6704.jpg,0,0,0,/f/forest/broadleaf/00001938.jpg
559,Rusty_Blackbird_0076_6716.jpg,0,0,0,/f/forest/broadleaf/00000639.jpg
561,Rusty_Blackbird_0087_6727.jpg,0,0,0,/f/forest/broadleaf/00003721.jpg
562,Rusty_Blackbird_0122_6736.jpg,0,0,0,/b/bamboo_forest/00003832.jpg
564,Rusty_Blackbird_0073_6744.jpg,0,0,0,/b/bamboo_forest/00004491.jpg
566,Rusty_Blackbird_0023_6752.jpg,0,0,0,/b/bamboo_forest/00000845.jpg
568,Rusty_Blackbird_0017_6755.jpg,0,0,0,/f/forest/broadleaf/00000811.jpg
575,Rusty_Blackbird_0102_6590.jpg,0,0,0,/b/bamboo_forest/00004179.jpg
576,Rusty_Blackbird_0006_6633.jpg,0,0,0,/b/bamboo_forest/00000064.jpg
581,Rusty_Blackbird_0036_6550.jpg,0,0,0,/f/forest/broadleaf/00000952.jpg
587,Rusty_Blackbird_0107_6839.jpg,0,0,0,/b/bamboo_forest/00001885.jpg
588,Rusty_Blackbird_0074_6585.jpg,0,0,0,/b/bamboo_forest/00002296.jpg
591,Rusty_Blackbird_0009_6853.jpg,0,0,0,/b/bamboo_forest/00002311.jpg
593,Rusty_Blackbird_0108_6867.jpg,0,0,0,/b/bamboo_forest/00000505.jpg
595,Rusty_Blackbird_0033_6879.jpg,0,0,1,/o/ocean/00003513.jpg
596,Rusty_Blackbird_0101_6880.jpg,0,0,0,/f/forest/broadleaf/00000820.jpg
598,Rusty_Blackbird_0048_6632.jpg,0,0,0,/b/bamboo_forest/00004403.jpg
599,Rusty_Blackbird_0093_6628.jpg,0,0,0,/f/forest/broadleaf/00001394.jpg
600,Rusty_Blackbird_0121_6637.jpg,0,0,0,/b/bamboo_forest/00002373.jpg
601,Rusty_Blackbird_0032_6611.jpg,0,0,0,/b/bamboo_forest/00004014.jpg
605,Yellow_Headed_Blackbird_0074_8452.jpg,0,0,0,/b/bamboo_forest/00001842.jpg
607,Yellow_Headed_Blackbird_0095_8458.jpg,0,0,0,/f/forest/broadleaf/00003623.jpg
611,Yellow_Headed_Blackbird_0086_8487.jpg,0,0,0,/f/forest/broadleaf/00004784.jpg
612,Yellow_Headed_Blackbird_0057_8236.jpg,0,0,0,/f/forest/broadleaf/00004757.jpg
613,Yellow_Headed_Blackbird_0082_8577.jpg,0,0,0,/b/bamboo_forest/00000510.jpg
617,Yellow_Headed_Blackbird_0017_8511.jpg,0,0,0,/f/forest/broadleaf/00002976.jpg
619,Yellow_Headed_Blackbird_0025_8262.jpg,0,0,0,/b/bamboo_forest/00002554.jpg
620,Yellow_Headed_Blackbird_0041_8264.jpg,0,0,1,/l/lake/natural/00001079.jpg
621,Yellow_Headed_Blackbird_0018_8588.jpg,0,0,0,/f/forest/broadleaf/00001751.jpg
625,Yellow_Headed_Blackbird_0040_7514.jpg,0,0,0,/f/forest/broadleaf/00002597.jpg
626,Yellow_Headed_Blackbird_0026_8545.jpg,0,0,0,/b/bamboo_forest/00003166.jpg
628,Yellow_Headed_Blackbird_0020_8549.jpg,0,0,0,/b/bamboo_forest/00001280.jpg
629,Yellow_Headed_Blackbird_0091_8555.jpg,0,0,0,/f/forest/broadleaf/00001646.jpg
630,Yellow_Headed_Blackbird_0083_8300.jpg,0,0,0,/f/forest/broadleaf/00003783.jpg
631,Yellow_Headed_Blackbird_0062_8310.jpg,0,0,0,/b/bamboo_forest/00004049.jpg
635,Yellow_Headed_Blackbird_0077_8332.jpg,0,0,0,/b/bamboo_forest/00000949.jpg
636,Yellow_Headed_Blackbird_0003_8337.jpg,0,0,0,/b/bamboo_forest/00003595.jpg
639,Yellow_Headed_Blackbird_0058_8350.jpg,0,0,0,/b/bamboo_forest/00000496.jpg
642,Yellow_Headed_Blackbird_0038_8689.jpg,0,0,0,/f/forest/broadleaf/00001958.jpg
645,Yellow_Headed_Blackbird_0007_8366.jpg,0,0,0,/b/bamboo_forest/00001243.jpg
647,Yellow_Headed_Blackbird_0072_8606.jpg,0,0,0,/f/forest/broadleaf/00004536.jpg
648,Yellow_Headed_Blackbird_0051_8387.jpg,0,0,0,/f/forest/broadleaf/00000101.jpg
652,Yellow_Headed_Blackbird_0056_8455.jpg,0,0,1,/l/lake/natural/00000737.jpg
655,Yellow_Headed_Blackbird_0084_8435.jpg,0,0,0,/b/bamboo_forest/00003794.jpg
657,Yellow_Headed_Blackbird_0073_8442.jpg,0,0,0,/b/bamboo_forest/00004489.jpg
660,Bobolink_0107_10252.jpg,0,0,0,/f/forest/broadleaf/00004040.jpg
662,Bobolink_0104_10273.jpg,0,0,1,/l/lake/natural/00002768.jpg
663,Bobolink_0001_9261.jpg,0,0,0,/f/forest/broadleaf/00004663.jpg
667,Bobolink_0033_10809.jpg,0,0,0,/f/forest/broadleaf/00002318.jpg
668,Bobolink_0094_9823.jpg,0,0,0,/f/forest/broadleaf/00001615.jpg
669,Bobolink_0008_9289.jpg,0,0,0,/f/forest/broadleaf/00004941.jpg
670,Bobolink_0099_9314.jpg,0,0,1,/o/ocean/00003509.jpg
671,Bobolink_0101_9811.jpg,0,0,0,/f/forest/broadleaf/00004172.jpg
672,Bobolink_0050_9821.jpg,0,0,0,/f/forest/broadleaf/00000731.jpg
