img_id,img_filename,y,split,place,place_filename
7902,Bank_Swallow_0045_129483.jpg,0,1,1,/o/ocean/00004593.jpg
7911,Bank_Swallow_0058_129756.jpg,0,1,1,/o/ocean/00003457.jpg
7938,Barn_Swallow_0060_130110.jpg,0,1,1,/o/ocean/00003088.jpg
7946,Barn_Swallow_0078_130385.jpg,0,1,1,/o/ocean/00003236.jpg
7983,Barn_Swallow_0035_131832.jpg,0,1,1,/o/ocean/00003529.jpg
8018,Cliff_Swallow_0069_133521.jpg,0,1,1,/l/lake/natural/00003794.jpg
8024,Cliff_Swallow_0054_133287.jpg,0,1,1,/o/ocean/00001061.jpg
8031,Cliff_Swallow_0058_133060.jpg,0,1,1,/o/ocean/00001390.jpg
8662,Green_Tailed_Towhee_0024_154855.jpg,0,1,1,/l/lake/natural/00003311.jpg
8677,Green_Tailed_Towhee_0018_154825.jpg,0,1,1,/o/ocean/00002637.jpg
8738,Brown_Thrasher_0051_155344.jpg,0,1,1,/l/lake/natural/00004485.jpg
8745,Brown_Thrasher_0079_155394.jpg,0,1,1,/o/ocean/00000325.jpg
8755,Brown_Thrasher_0106_155083.jpg,0,1,1,/l/lake/natural/00004709.jpg
8823,Black_Capped_Vireo_0024_155905.jpg,0,1,1,/o/ocean/00001216.jpg
8842,Black_Capped_Vireo_0002_797466.jpg,0,1,1,/o/ocean/00003982.jpg
8855,Black_Capped_Vireo_0007_797481.jpg,0,1,1,/l/lake/natural/00004003.jpg
8901,Blue_Headed_Vireo_0026_156245.jpg,0,1,1,/l/lake/natural/00002100.jpg
8902,Blue_Headed_Vireo_0055_156247.jpg,0,1,1,/l/lake/natural/00004741.jpg
8911,Blue_Headed_Vireo_0095_156092.jpg,0,1,1,/o/ocean/00004893.jpg
8912,Blue_Headed_Vireo_0097_156272.jpg,0,1,1,/l/lake/natural/00002841.jpg
8918,Blue_Headed_Vireo_0089_156062.jpg,0,1,1,/o/ocean/00004651.jpg
8954,Philadelphia_Vireo_0068_794763.jpg,0,1,1,/o/ocean/00001614.jpg
8955,Philadelphia_Vireo_0040_794764.jpg,0,1,1,/o/ocean/00002718.jpg
9236,Bay_Breasted_Warbler_0093_159764.jpg,0,1,1,/o/ocean/00002563.jpg
9287,Bay_Breasted_Warbler_0020_159737.jpg,0,1,1,/l/lake/natural/00002215.jpg
9292,Black_And_White_Warbler_0031_160773.jpg,0,1,1,/o/ocean/00000051.jpg
9293,Black_And_White_Warbler_0048_160287.jpg,0,1,1,/o/ocean/00004558.jpg
9305,Black_And_White_Warbler_0117_160369.jpg,0,1,1,/l/lake/natural/00000507.jpg
9308,Black_And_White_Warbler_0080_160375.jpg,0,1,1,/o/ocean/00004361.jpg
9315,Black_And_White_Warbler_0077_160440.jpg,0,1,1,/o/ocean/00002080.jpg
9342,Black_And_White_Warbler_0021_160686.jpg,0,1,1,/o/ocean/00004495.jpg
9358,Black_Throated_Blue_Warbler_0081_161427.jpg,0,1,1,/l/lake/natural/00000239.jpg
9361,Black_Throated_Blue_Warbler_0090_161507.jpg,0,1,1,/l/lake/natural/00002123.jpg
9382,Black_Throated_Blue_Warbler_0060_161644.jpg,0,1,1,/l/lake/natural/00002064.jpg
9430,Blue_Winged_Warbler_0054_161862.jpg,0,1,1,/o/ocean/00004621.jpg
9477,Canada_Warbler_0021_162325.jpg,0,1,1,/o/ocean/00001490.jpg
9503,Canada_Warbler_0076_162393.jpg,0,1,1,/l/lake/natural/00002007.jpg
9513,Canada_Warbler_0120_162415.jpg,0,1,1,/o/ocean/00002884.jpg
9530,Canada_Warbler_0032_162229.jpg,0,1,1,/o/ocean/00002878.jpg
9536,Cape_May_Warbler_0108_163108.jpg,0,1,1,/l/lake/natural/00003542.jpg
9574,Cape_May_Warbler_0005_163197.jpg,0,1,1,/l/lake/natural/00000819.jpg
9579,Cape_May_Warbler_0069_162980.jpg,0,1,1,/l/lake/natural/00003815.jpg
9621,Cerulean_Warbler_0090_797195.jpg,0,1,1,/l/lake/natural/00004202.jpg
9629,Cerulean_Warbler_0072_163200.jpg,0,1,1,/o/ocean/00001134.jpg
9644,Cerulean_Warbler_0003_163305.jpg,0,1,1,/o/ocean/00001241.jpg
9657,Chestnut_Sided_Warbler_0081_163854.jpg,0,1,1,/o/ocean/00003981.jpg
9674,Chestnut_Sided_Warbler_0110_164023.jpg,0,1,1,/l/lake/natural/00002194.jpg
9710,Chestnut_Sided_Warbler_0126_164090.jpg,0,1,1,/o/ocean/00003050.jpg
9721,Golden_Winged_Warbler_0030_164462.jpg,0,1,1,/l/lake/natural/00001405.jpg
9740,Golden_Winged_Warbler_0011_794812.jpg,0,1,1,/l/lake/natural/00004446.jpg
9762,Golden_Winged_Warbler_0054_794847.jpg,0,1,1,/l/lake/natural/00002929.jpg
9764,Golden_Winged_Warbler_0062_794850.jpg,0,1,1,/o/ocean/00004892.jpg
9793,Hooded_Warbler_0021_165057.jpg,0,1,1,/o/ocean/00004999.jpg
9808,Hooded_Warbler_0040_165173.jpg,0,1,1,/o/ocean/00000847.jpg
9895,Magnolia_Warbler_0064_165471.jpg,0,1,1,/o/ocean/00003009.jpg
9902,Magnolia_Warbler_0052_165474.jpg,0,1,1,/o/ocean/00004719.jpg
9912,Magnolia_Warbler_0090_166087.jpg,0,1,1,/o/ocean/00001854.jpg
9923,Magnolia_Warbler_0077_165674.jpg,0,1,1,/o/ocean/00000810.jpg
9928,Magnolia_Warbler_0104_165696.jpg,0,1,1,/l/lake/natural/00002345.jpg
9939,Magnolia_Warbler_0023_165827.jpg,0,1,1,/l/lake/natural/00000992.jpg
9944,Magnolia_Warbler_0011_166382.jpg,0,1,1,/o/ocean/00004926.jpg
9951,Mourning_Warbler_0081_166434.jpg,0,1,1,/o/ocean/00000908.jpg
10016,Myrtle_Warbler_0059_166946.jpg,0,1,1,/o/ocean/00004379.jpg
10040,Myrtle_Warbler_0023_166764.jpg,0,1,1,/o/ocean/00004045.jpg
10051,Myrtle_Warbler_0104_166829.jpg,0,1,1,/o/ocean/00004214.jpg
10078,Nashville_Warbler_0006_167497.jpg,0,1,1,/l/lake/natural/00000777.jpg
10104,Nashville_Warbler_0051_167250.jpg,0,1,1,/l/lake/natural/00004247.jpg
10106,Nashville_Warbler_0108_167259.jpg,0,1,1,/l/lake/natural/00002144.jpg
10119,Nashville_Warbler_0060_167347.jpg,0,1,1,/l/lake/natural/00003591.jpg
10132,Orange_Crowned_Warbler_0080_167960.jpg,0,1,1,/l/lake/natural/00003193.jpg
10148,Orange_Crowned_Warbler_0042_167614.jpg,0,1,1,/l/lake/natural/00003709.jpg
10166,Orange_Crowned_Warbler_0028_167641.jpg,0,1,1,/o/ocean/00003714.jpg
10225,Palm_Warbler_0126_170311.jpg,0,1,1,/o/ocean/00002023.jpg
10227,Palm_Warbler_0004_168786.jpg,0,1,1,/o/ocean/00001254.jpg
10246,Palm_Warbler_0010_169452.jpg,0,1,1,/l/lake/natural/00002107.jpg
10267,Pine_Warbler_0003_171639.jpg,0,1,1,/l/lake/natural/00004698.jpg
10753,Northern_Waterthrush_0024_177293.jpg,0,1,1,/o/ocean/00000094.jpg
10764,Northern_Waterthrush_0009_177078.jpg,0,1,1,/l/lake/natural/00001096.jpg
10767,Northern_Waterthrush_0016_177345.jpg,0,1,1,/o/ocean/00002168.jpg
10788,Louisiana_Waterthrush_0004_177455.jpg,0,1,1,/l/lake/natural/00002211.jpg
10791,Louisiana_Waterthrush_0015_177515.jpg,0,1,1,/o/ocean/00001998.jpg
10796,Louisiana_Waterthrush_0014_795238.jpg,0,1,1,/o/ocean/00004262.jpg
10820,Louisiana_Waterthrush_0001_795271.jpg,0,1,1,/l/lake/natural/00004134.jpg
10859,Bohemian_Waxwing_0002_177986.jpg,0,1,1,/l/lake/natural/00000086.jpg
10933,Cedar_Waxwing_0048_178960.jpg,0,1,1,/o/ocean/00004046.jpg
10948,Cedar_Waxwing_0092_179123.jpg,0,1,1,/l/lake/natural/00000189.jpg
10960,Cedar_Waxwing_0101_179707.jpg,0,1,1,/o/ocean/00001040.jpg
10983,American_Three_Toed_Woodpecker_0015_179827.jpg,0,1,1,/o/ocean/00003561.jpg
10989,American_Three_Toed_Woodpecker_0004_179908.jpg,0,1,1,/l/lake/natural/00002078.jpg
10997,American_Three_Toed_Woodpecker_0007_179932.jpg,0,1,1,/o/ocean/00001783.jpg
10999,American_Three_Toed_Woodpecker_0006_179838.jpg,0,1,1,/o/ocean/00000651.jpg
11013,Pileated_Woodpecker_0125_179971.jpg,0,1,1,/o/ocean/00002340.jpg
11014,Pileated_Woodpecker_0119_180030.jpg,0,1,1,/l/lake/natural/00001536.jpg
11018,Pileated_Woodpecker_0078_180236.jpg,0,1,1,/o/ocean/00001086.jpg
11045,Pileated_Woodpecker_0056_180094.jpg,0,1,1,/l/lake/natural/00004104.jpg
11057,Pileated_Woodpecker_0124_180168.jpg,0,1,1,/l/lake/natural/00001359.jpg
11276,Downy_Woodpecker_0014_183975.jpg,0,1,1,/l/lake/natural/00001581.jpg
11295,Downy_Woodpecker_0033_184636.jpg,0,1,1,/l/lake/natural/00001999.jpg
11304,Downy_Woodpecker_0080_184240.jpg,0,1,1,/o/ocean/00001765.jpg
11317,Bewick_Wren_0023_185400.jpg,0,1,1,/o/ocean/00001155.jpg
11342,Bewick_Wren_0081_185080.jpg,0,1,1,/o/ocean/00000030.jpg
11359,Bewick_Wren_0065_185247.jpg,0,1,1,/o/ocean/00004792.jpg
11405,Cactus_Wren_0103_185506.jpg,0,1,1,/o/ocean/00000107.jpg
11407,Cactus_Wren_0089_186023.jpg,0,1,1,/o/ocean/00001465.jpg
11425,Cactus_Wren_0008_186083.jpg,0,1,1,/o/ocean/00004663.jpg
11431,Carolina_Wren_0024_186377.jpg,0,1,1,/l/lake/natural/00003003.jpg
11446,Carolina_Wren_0051_186510.jpg,0,1,1,/o/ocean/00002819.jpg
11452,Carolina_Wren_0112_186562.jpg,0,1,1,/o/ocean/00000581.jpg
11473,Carolina_Wren_0099_186237.jpg,0,1,1,/o/ocean/00004456.jpg
